ArcLength_m,Tension_Min_kN,Tension_Max_kN,Tension_Mean_kN,Y_Min_m,Y_Max_m,Strain_Min_pct,Strain_Max_pct,BendStress_Min_MPa,BendStress_Max_MPa,TensStress_Min_MPa,TensStress_Max_MPa,CombinedUtil
3474.5974021650336,0.5556430053710938,0.709992919921875,0.6093633640402615,93.18950814453748,98.95419091431287,0.4508335013458766,0.5789347565705034,16.56527409640008,132.0080776080079,9.332253477859645,11.98394946100942,0.32129645628099585
3475.0973855122447,0.55558935546875,0.7098094482421875,0.6093637229994973,93.18809897232886,98.94813544083472,0.4507833207885363,0.5787623415500481,16.418634999900636,132.11902523875017,9.3312147403227,11.980380470085997,0.3215360554946213
3475.597368859455,0.5552022094726563,0.7111808471679687,0.6096818309821704,93.18699415776898,98.94235380742718,0.45045939669185453,0.5798678675205484,16.62934552951155,132.09094059821936,9.32450951152139,12.003264857675351,0.32152445191575746
3476.097352206666,0.5551532592773437,0.7109722290039062,0.6096826051013304,93.18618990398836,98.93684603191805,0.4504137922674185,0.5796748139996233,16.484346585356825,132.11498561463526,9.323565499935563,11.999268649792203,0.3215691878033295
3476.5973355538763,0.5551068115234375,0.7107496948242188,0.6096826582804765,93.18568241406142,98.93160831738173,0.45037061007963936,0.5794703617755039,16.496998816036328,132.18643974426178,9.322671628648534,11.99503648875293,0.3217191834713602
3477.0973189010874,0.5547256469726562,0.7117818603515625,0.6100014328154006,93.18547933509845,98.92664831092853,0.45005269742757464,0.5802971895915287,16.37377027688301,132.1222171484775,9.316090836750794,12.012151824544643,0.32161407073693454
3477.5973022482976,0.5546834716796875,0.7115372314453124,0.6100018957156946,93.1855806847598,98.92196984491605,0.4500137728305672,0.5800746984153252,16.39707435861092,132.0904404231815,9.315285097592742,12.007546257197234,0.32153288914698364
3478.0972855955088,0.5546436157226563,0.71128076171875,0.6100016370716661,93.1859864806506,98.91757293694941,0.44997713577354825,0.5798425559240559,16.337994234618883,132.11990633995393,9.314526710512448,12.002740907627956,0.32158791547735444
3478.597268942719,0.55426708984375,0.7119744873046875,0.6103210630511294,93.18669674032115,98.91346141927625,0.4496641785663724,0.5803914631308363,16.207691818583964,132.11812730767767,9.30804849632391,12.01410328680831,0.32160929926826476
3479.09725228993,0.5542312622070312,0.7116995849609375,0.6103212183584081,93.18770766657006,98.90963530939231,0.4496316293583326,0.5801443673644311,16.377910852036074,132.03737728031152,9.307374727717484,12.008988404443723,0.3214177046933641
